TimeStampMillis,TimeStampFormatted,Wifi_D_5G,Wifi_D,Wifi_C_5G,Wifi_B_5G,Wifi_B,Wifi_C,Wifi_A_5G,Wifi_A
"1,69148E+12",(08/08/2023)_15/48/56,0.85,0.5,0.6,0.84,0.29,0.57,0.29,0.83
"1,69148E+12",(08/08/2023)_15/48/12,0.85,0.55,0.6,0.84,0.29,0.67,0.29,0.33
"1,69148E+12",(08/08/2023)_15/46/22,0.62,0.9,1.0,0.84,0.14,1.0,0.43,0.67
"1,69148E+12",(08/08/2023)_15/47/28,0.85,0.45,0.6,0.84,0.29,0.67,0.43,0.67
"1,69148E+12",(08/08/2023)_15/47/19,0.85,0.55,0.8,0.84,0.43,0.67,0.29,0.67
"1,69148E+12",(08/08/2023)_15/47/32,0.77,0.7,0.4,0.84,0.43,0.67,0.29,0.67
"1,69148E+12",(08/08/2023)_15/49/47,0.92,0.5,0.6,0.84,0.43,0.67,0.43,0.5
"1,69148E+12",(08/08/2023)_15/47/40,0.85,0.6,0.8,0.84,0.14,0.52,0.29,0.67
"1,69148E+12",(08/08/2023)_15/46/37,0.92,0.65,1.0,0.87,0.43,0.62,0.29,0.5
"1,69148E+12",(08/08/2023)_15/46/31,0.92,0.8,0.8,0.87,0.29,0.67,0.43,0.5
"1,69148E+12",(08/08/2023)_15/49/02,0.77,0.45,0.6,0.84,0.29,0.62,0.29,0.5
"1,69148E+12",(08/08/2023)_15/50/12,0.85,0.6,0.8,0.84,0.43,0.52,0.57,0.67
"1,69148E+12",(08/08/2023)_15/49/43,0.85,0.45,1.0,0.0,0.14,0.48,0.29,0.5
"1,69148E+12",(08/08/2023)_15/47/01,0.77,0.4,0.8,0.9,0.29,0.67,0.43,0.67
"1,69148E+12",(08/08/2023)_15/47/01,0.77,0.4,0.8,0.9,0.29,0.67,0.43,0.67
"1,69148E+12",(08/08/2023)_15/48/18,0.85,0.55,0.6,0.9,0.29,0.67,0.43,0.83
"1,69148E+12",(08/08/2023)_15/49/24,0.77,0.5,0.8,0.84,1.0,0.57,0.29,1.0
"1,69148E+12",(08/08/2023)_15/47/14,0.92,0.5,0.6,0.87,0.14,0.62,0.29,0.67
"1,69148E+12",(08/08/2023)_15/47/43,0.85,0.55,0.6,0.84,0.29,0.52,0.43,0.33
"1,69148E+12",(08/08/2023)_15/46/04,0.54,0.95,0.4,1.0,0.29,0.62,0.29,0.17
"1,69148E+12",(08/08/2023)_15/49/50,0.92,0.5,0.8,0.94,0.29,0.52,0.29,0.67
"1,69148E+12",(08/08/2023)_15/46/55,0.85,0.45,0.6,0.87,0.43,0.62,0.29,0.5
"1,69148E+12",(08/08/2023)_15/50/02,0.08,0.8,0.8,0.77,0.43,0.33,0.43,0.0
"1,69148E+12",(08/08/2023)_15/46/22,0.62,0.9,1.0,0.84,0.14,1.0,0.43,0.67
"1,69148E+12",(08/08/2023)_15/49/02,0.77,0.45,0.6,0.84,0.29,0.62,0.29,0.5
"1,69148E+12",(08/08/2023)_15/48/28,0.85,0.55,0.8,0.84,0.43,0.48,0.43,0.67
"1,69148E+12",(08/08/2023)_15/45/58,0.85,0.6,0.6,0.77,0.29,0.38,0.14,0.5
"1,69148E+12",(08/08/2023)_15/47/35,0.77,0.05,0.8,0.84,0.43,0.52,0.29,0.5
"1,69148E+12",(08/08/2023)_15/49/12,0.85,0.5,0.8,0.84,0.43,0.48,0.29,0.67
"1,69148E+12",(08/08/2023)_15/50/05,0.69,0.85,0.8,0.74,0.71,0.67,1.0,0.83
"1,69148E+12",(08/08/2023)_15/46/59,0.85,0.5,1.0,0.87,0.14,0.62,0.57,0.83
"1,69148E+12",(08/08/2023)_15/47/47,0.85,0.55,0.6,0.87,0.57,0.67,0.29,0.33
"1,69148E+12",(08/08/2023)_15/48/12,0.85,0.55,0.6,0.84,0.29,0.67,0.29,0.33
"1,69148E+12",(08/08/2023)_15/46/31,0.92,0.8,0.8,0.87,0.29,0.67,0.43,0.5
"1,69148E+12",(08/08/2023)_15/47/01,0.77,0.4,0.8,0.9,0.29,0.67,0.43,0.67
"1,69148E+12",(08/08/2023)_15/46/01,0.62,0.6,0.6,0.84,0.29,0.05,0.43,0.83
"1,69148E+12",(08/08/2023)_15/48/28,0.85,0.55,0.8,0.84,0.43,0.48,0.43,0.67
"1,69148E+12",(08/08/2023)_15/49/41,0.85,0.7,0.8,0.84,0.43,0.48,0.43,0.83
"1,69148E+12",(08/08/2023)_15/47/43,0.85,0.55,0.6,0.84,0.29,0.52,0.43,0.33
"1,69148E+12",(08/08/2023)_15/50/12,0.85,0.6,0.8,0.84,0.43,0.52,0.57,0.67
"1,69148E+12",(08/08/2023)_15/46/49,0.77,0.5,0.8,0.84,0.71,0.62,0.43,0.5
"1,69148E+12",(08/08/2023)_15/46/25,0.92,0.6,1.0,0.84,0.43,0.62,0.43,0.67
"1,69148E+12",(08/08/2023)_15/49/28,0.92,0.45,1.0,0.84,0.29,0.71,0.29,0.5
"1,69148E+12",(08/08/2023)_15/47/19,0.85,0.55,0.8,0.84,0.43,0.67,0.29,0.67
"1,69148E+12",(08/08/2023)_15/47/23,0.85,0.55,0.8,0.84,0.14,0.62,0.0,0.67
"1,69148E+12",(08/08/2023)_15/46/52,0.77,0.3,0.6,0.84,0.29,0.62,0.29,0.83
"1,69148E+12",(08/08/2023)_15/50/05,0.69,0.85,0.8,0.74,0.71,0.67,1.0,0.83
"1,69148E+12",(08/08/2023)_15/47/19,0.85,0.55,0.8,0.84,0.43,0.67,0.29,0.67
"1,69148E+12",(08/08/2023)_15/47/07,0.85,0.55,0.6,0.71,0.14,0.62,0.29,0.33
"1,69148E+12",(08/08/2023)_15/49/32,0.92,0.6,0.8,0.84,0.29,0.62,0.29,0.67
"1,69148E+12",(08/08/2023)_15/46/16,0.62,0.85,0.8,0.81,0.14,0.57,0.57,0.83
"1,69148E+12",(08/08/2023)_15/49/50,0.92,0.5,0.8,0.94,0.29,0.52,0.29,0.67
"1,69148E+12",(08/08/2023)_15/46/20,1.0,0.6,1.0,0.9,0.29,0.0,0.57,0.67
"1,69148E+12",(08/08/2023)_15/49/12,0.85,0.5,0.8,0.84,0.43,0.48,0.29,0.67
"1,69148E+12",(08/08/2023)_15/47/53,0.77,0.5,0.6,0.87,0.43,0.57,0.43,0.67
"1,69148E+12",(08/08/2023)_15/46/52,0.77,0.3,0.6,0.84,0.29,0.62,0.29,0.83
"1,69148E+12",(08/08/2023)_15/48/47,0.85,0.8,0.6,0.84,0.29,0.62,0.29,0.33
"1,69148E+12",(08/08/2023)_15/47/23,0.85,0.55,0.8,0.84,0.14,0.62,0.0,0.67
"1,69148E+12",(08/08/2023)_15/46/37,0.92,0.65,1.0,0.87,0.43,0.62,0.29,0.5
"1,69148E+12",(08/08/2023)_15/48/44,0.85,0.0,0.8,0.84,0.29,0.52,0.29,1.0
"1,69148E+12",(08/08/2023)_15/48/18,0.85,0.55,0.6,0.9,0.29,0.67,0.43,0.83
"1,69148E+12",(08/08/2023)_15/49/37,0.85,0.65,0.8,0.84,0.29,0.67,0.43,0.67
"1,69148E+12",(08/08/2023)_15/46/52,0.77,0.3,0.6,0.84,0.29,0.62,0.29,0.83
"1,69148E+12",(08/08/2023)_15/49/15,0.85,0.45,0.6,0.84,0.14,0.67,0.29,0.5
"1,69148E+12",(08/08/2023)_15/46/46,0.77,0.65,0.8,0.87,0.14,0.67,0.29,0.67
"1,69148E+12",(08/08/2023)_15/49/53,0.0,1.0,0.0,0.84,0.43,0.71,0.29,0.67
"1,69148E+12",(08/08/2023)_15/48/03,0.85,0.2,0.6,0.84,0.29,0.62,0.29,0.5
"1,69148E+12",(08/08/2023)_15/48/18,0.85,0.55,0.6,0.9,0.29,0.67,0.43,0.83
"1,69148E+12",(08/08/2023)_15/48/32,0.85,0.55,0.8,0.87,0.43,0.57,0.43,0.5
"1,69148E+12",(08/08/2023)_15/46/04,0.54,0.95,0.4,1.0,0.29,0.62,0.29,0.17
"1,69148E+12",(08/08/2023)_15/46/59,0.85,0.5,1.0,0.87,0.14,0.62,0.57,0.83
"1,69148E+12",(08/08/2023)_15/48/05,0.85,0.65,0.6,0.84,0.0,0.52,0.29,0.67
"1,69148E+12",(08/08/2023)_15/47/53,0.77,0.5,0.6,0.87,0.43,0.57,0.43,0.67
"1,69148E+12",(08/08/2023)_15/46/16,0.62,0.85,0.8,0.81,0.14,0.57,0.57,0.83
"1,69148E+12",(08/08/2023)_15/47/47,0.85,0.55,0.6,0.87,0.57,0.67,0.29,0.33
"1,69148E+12",(08/08/2023)_15/48/03,0.85,0.2,0.6,0.84,0.29,0.62,0.29,0.5
"1,69148E+12",(08/08/2023)_15/49/41,0.85,0.7,0.8,0.84,0.43,0.48,0.43,0.83
"1,69148E+12",(08/08/2023)_15/49/41,0.85,0.7,0.8,0.84,0.43,0.48,0.43,0.83
"1,69148E+12",(08/08/2023)_15/46/49,0.77,0.5,0.8,0.84,0.71,0.62,0.43,0.5
"1,69148E+12",(08/08/2023)_15/49/43,0.85,0.45,1.0,0.0,0.14,0.48,0.29,0.5
"1,69148E+12",(08/08/2023)_15/46/40,0.92,0.6,0.6,0.84,0.14,0.67,0.29,0.67
"1,69148E+12",(08/08/2023)_15/45/58,0.85,0.6,0.6,0.77,0.29,0.38,0.14,0.5
"1,69148E+12",(08/08/2023)_15/48/25,0.85,0.6,0.6,0.84,0.29,0.62,0.43,0.67
"1,69148E+12",(08/08/2023)_15/49/53,0.0,1.0,0.0,0.84,0.43,0.71,0.29,0.67
"1,69148E+12",(08/08/2023)_15/49/28,0.92,0.45,1.0,0.84,0.29,0.71,0.29,0.5
"1,69148E+12",(08/08/2023)_15/49/37,0.85,0.65,0.8,0.84,0.29,0.67,0.43,0.67
"1,69148E+12",(08/08/2023)_15/50/08,0.77,0.75,0.8,0.81,0.29,0.62,0.0,0.67
"1,69148E+12",(08/08/2023)_15/47/19,0.85,0.55,0.8,0.84,0.43,0.67,0.29,0.67
"1,69148E+12",(08/08/2023)_15/46/46,0.77,0.65,0.8,0.87,0.14,0.67,0.29,0.67
"1,69148E+12",(08/08/2023)_15/50/02,0.08,0.8,0.8,0.77,0.43,0.33,0.43,0.0
"1,69148E+12",(08/08/2023)_15/49/24,0.77,0.5,0.8,0.84,1.0,0.57,0.29,1.0
"1,69148E+12",(08/08/2023)_15/48/25,0.85,0.6,0.6,0.84,0.29,0.62,0.43,0.67
"1,69148E+12",(08/08/2023)_15/47/07,0.85,0.55,0.6,0.71,0.14,0.62,0.29,0.33
"1,69148E+12",(08/08/2023)_15/50/05,0.69,0.85,0.8,0.74,0.71,0.67,1.0,0.83
"1,69148E+12",(08/08/2023)_15/46/16,0.62,0.85,0.8,0.81,0.14,0.57,0.57,0.83
"1,69148E+12",(08/08/2023)_15/48/03,0.85,0.2,0.6,0.84,0.29,0.62,0.29,0.5
"1,69148E+12",(08/08/2023)_15/46/49,0.77,0.5,0.8,0.84,0.71,0.62,0.43,0.5
"1,69148E+12",(08/08/2023)_15/47/47,0.85,0.55,0.6,0.87,0.57,0.67,0.29,0.33
"1,69148E+12",(08/08/2023)_15/49/53,0.0,1.0,0.0,0.84,0.43,0.71,0.29,0.67
"1,69148E+12",(08/08/2023)_15/48/32,0.85,0.55,0.8,0.87,0.43,0.57,0.43,0.5
"1,69148E+12",(08/08/2023)_15/47/14,0.92,0.5,0.6,0.87,0.14,0.62,0.29,0.67
"1,69148E+12",(08/08/2023)_15/49/47,0.92,0.5,0.6,0.84,0.43,0.67,0.43,0.5
"1,69148E+12",(08/08/2023)_15/46/37,0.92,0.65,1.0,0.87,0.43,0.62,0.29,0.5
"1,69148E+12",(08/08/2023)_15/47/53,0.77,0.5,0.6,0.87,0.43,0.57,0.43,0.67
"1,69148E+12",(08/08/2023)_15/49/15,0.85,0.45,0.6,0.84,0.14,0.67,0.29,0.5
"1,69148E+12",(08/08/2023)_15/48/05,0.85,0.65,0.6,0.84,0.0,0.52,0.29,0.67
"1,69148E+12",(08/08/2023)_15/47/43,0.85,0.55,0.6,0.84,0.29,0.52,0.43,0.33
"1,69148E+12",(08/08/2023)_15/47/28,0.85,0.45,0.6,0.84,0.29,0.67,0.43,0.67
"1,69148E+12",(08/08/2023)_15/45/58,0.85,0.6,0.6,0.77,0.29,0.38,0.14,0.5
"1,69148E+12",(08/08/2023)_15/48/35,0.85,0.6,0.6,0.84,0.14,0.67,0.29,0.67
"1,69148E+12",(08/08/2023)_15/46/01,0.62,0.6,0.6,0.84,0.29,0.05,0.43,0.83
"1,69148E+12",(08/08/2023)_15/47/53,0.77,0.5,0.6,0.87,0.43,0.57,0.43,0.67
"1,69148E+12",(08/08/2023)_15/49/50,0.92,0.5,0.8,0.94,0.29,0.52,0.29,0.67
"1,69148E+12",(08/08/2023)_15/47/56,0.92,0.55,0.8,0.84,0.43,0.48,0.29,0.67
"1,69148E+12",(08/08/2023)_15/46/55,0.85,0.45,0.6,0.87,0.43,0.62,0.29,0.5
"1,69148E+12",(08/08/2023)_15/49/12,0.85,0.5,0.8,0.84,0.43,0.48,0.29,0.67
"1,69148E+12",(08/08/2023)_15/46/22,0.62,0.9,1.0,0.84,0.14,1.0,0.43,0.67
"1,69148E+12",(08/08/2023)_15/49/09,0.85,0.5,0.8,0.84,0.57,0.62,0.29,0.5
"1,69148E+12",(08/08/2023)_15/46/25,0.92,0.6,1.0,0.84,0.43,0.62,0.43,0.67
"1,69148E+12",(08/08/2023)_15/46/04,0.54,0.95,0.4,1.0,0.29,0.62,0.29,0.17
"1,69148E+12",(08/08/2023)_15/49/56,0.77,0.85,1.0,0.81,0.29,0.67,0.29,0.5
"1,69148E+12",(08/08/2023)_15/50/08,0.77,0.75,0.8,0.81,0.29,0.62,0.0,0.67
"1,69148E+12",(08/08/2023)_15/46/04,0.54,0.95,0.4,1.0,0.29,0.62,0.29,0.17
"1,69148E+12",(08/08/2023)_15/47/40,0.85,0.6,0.8,0.84,0.14,0.52,0.29,0.67
